appid,name_from_app_list,absolute_index,details_from_cache,steamspy_from_cache,forced_include,bucket,matched_terms,relevance_score,steamspy_tags,steam_type,steam_name,is_free,required_age,release_date_coming_soon,steam_release_date,developers,publishers,steam_genres,steam_categories,platform_windows,platform_mac,platform_linux,metacritic_score,recommendations_total,short_description,header_image,website,support_url,support_email,steamspy_owners,steamspy_median_forever,steamspy_average_forever,total_reviews,total_positive,total_negative,total_ratings_pos_neg,positive_ratio,review_score,review_score_desc,reviews_from_cache,include_in_corpus,exclusion_reason,original_release_year,original_release_decade,game_series,protagonist,protagonist_type,protagonist_gender,primary_archetype,secondary_archetype,shadow_load_0_3,player_projection_0_3,narrative_complexity_0_3,corpus_notes,coding_source,review_error,run_id,run_start_index,run_scan_limit,scanned_at_utc,player_shaped_arc,ensemble_archetypes,llm_primary_archetype_suggestion,llm_secondary_archetype_suggestion,llm_shadow_load_suggestion,human_validation_primary_mode,human_validation_secondary_mode,human_validation_agreement_score,human_validation_votes_json
322170,Geometry Dash,3839,True,True,False,systemic/player-role,"Action, Character Customization, Platformer, Precision Platformer, Psychological Horror, Singleplayer, Strategy",10,"Difficult, Music, Level Editor, Great Soundtrack, Precision Platformer, 2D, Rhythm, Singleplayer, Colorful, Platformer, Character Customization, Indie, Arcade, Side Scroller, Family Friendly, Action, Funny, Casual, Strategy, Psychological Horror",game,Geometry Dash,False,0,False,"Dec 22, 2014",RobTop Games,RobTop Games,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Family Sharing",True,True,False,,561515,Jump and fly your way through danger in this rhythm-based action platformer!,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/322170/header.jpg?t=1775300400,https://geometrydash.com,http://www.robtopgames.com,support@robtopgames.com,"5,000,000 .. 10,000,000",0,0,606378,564306,42072,606378,0.930617535596608,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:12:23.963308+00:00,,,,,,,,,
304930,Unturned,3359,True,True,False,survival/sandbox or horror,"Action, Adventure, FPS, First-Person, Looter Shooter, Open World, Sandbox, Shooter, Singleplayer, Survival, Zombies",16,"Free to Play, Survival, Zombies, Multiplayer, Open World, Co-op, Sandbox, Crafting, Shooter, Adventure, Post-apocalyptic, First-Person, Singleplayer, Looter Shooter, FPS, Action, Massively Multiplayer, Indie, Atmospheric, Casual",game,Unturned,True,0,False,"Jul 7, 2017",Smartly Dressed Games,Smartly Dressed Games,"Action, Adventure, Casual, Indie, Free To Play","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Valve Anti-Cheat enabled, Stats, Includes level editor, Remote Play on Tablet",True,True,True,,7517,"You're a survivor in the zombie infested ruins of society, and must work with your friends and forge alliances to remain among the living.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/304930/header.jpg?t=1780340580,https://smartlydressedgames.com/unturned/,https://support.smartlydressedgames.com/hc/en-us,,"50,000,000 .. 100,000,000",0,0,563378,512839,50539,563378,0.9102929116862924,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:10:32.056855+00:00,,,,,,,,,
367520,Hollow Knight,5474,True,False,False,action/adventure protagonist,"Action, Adventure",2,,game,Hollow Knight,False,0,False,"Feb 24, 2017",Team Cherry,Team Cherry,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,True,True,87,488250,"Forge your own path in Hollow Knight! An epic action adventure through a vast ruined kingdom of insects and heroes. Explore twisting caverns, battle tainted creatures and befriend bizarre bugs, all in a classic, hand-drawn 2D style.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/367520/3c3489495136b26b34f8a9543c7f5645b99d388c/header.jpg?t=1776125684,http://hollowknight.com,,info@teamcherry.com.au,,,,545330,528517,16813,545330,0.9691691269506536,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:03:47.466175+00:00,,,,,,,,,
322330,Don't Starve Together,3843,True,True,False,RPG/character progression,"Action, Adventure, Horror, Open World, Open World Survival Craft, RPG, Sandbox, Simulation, Singleplayer, Strategy, Survival, Survival Horror",21,"Survival, Open World Survival Craft, Multiplayer, Co-op, Open World, Adventure, Crafting, Online Co-Op, Sandbox, Difficult, Indie, 2D, Atmospheric, Funny, Survival Horror, Strategy, Horror, Singleplayer, Action, Rogue-like",game,Don't Starve Together,False,0,False,"Apr 21, 2016",Klei Entertainment,Klei Entertainment,"Action, Adventure, Indie, RPG, Simulation, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Full controller support, Steam Trading Cards, Steam Workshop, In-App Purchases, Adjustable Text Size, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Keyboard Only Option, Mouse Only Option, Playable without Timed Input, Save Anytime, Stereo Sound, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,True,True,83,367738,"Fight, Farm, Build and Explore Together in the standalone multiplayer expansion to the uncompromising wilderness survival game, Don't Starve.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/322330/7026cb87b2bfc1e92e72a7875ccbdfd0acd5b3df/header_alt_assets_50.jpg?t=1781363712,http://www.dontstarvegame.com,http://support.kleientertainment.com,,"10,000,000 .. 20,000,000",0,0,532750,506199,26551,532750,0.9501623650868136,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:12:26.994135+00:00,,,,,,,,,
582010,Monster Hunter: World,12677,False,False,False,action/adventure protagonist,Action,1,,game,Monster Hunter: World,False,0,False,"Aug 8, 2018","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",Action,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Adjustable Text Size, Camera Comfort, Custom Volume Controls, Keyboard Only Option, Stereo Sound, Surround Sound, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Remote Play on Tablet, HDR available, Family Sharing",True,False,False,88,316345,"Welcome to a new world! In Monster Hunter: World, the latest installment in the series, you can enjoy the ultimate hunting experience, using everything at your disposal to hunt monsters in a new world teeming with surprises and excitement.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/582010/header.jpg?t=1773328926,http://www.monsterhunterworld.com/,http://www.capcom.com/mhwsupport/,,,,,509992,452671,57321,509992,0.8876041192803025,8,Very Positive,False,,,,,,,,,,,,,,,,,start10000_limit20000_20260615T073020Z,10000,20000,2026-06-15T09:30:51.078865+00:00,,,,,,,,,
239140,Dying Light,1775,True,True,False,narrative/protagonist-heavy,"Action, Action RPG, FPS, First-Person, Horror, Open World, Open World Survival Craft, RPG, Stealth, Story Rich, Survival, Survival Horror, Zombies",21,"Zombies, Survival Horror, Horror, Online Co-Op, Open World, Parkour, First-Person, Survival, Open World Survival Craft, Gore, FPS, Action, PvE, Stealth, PvP, Multiplayer, Post-apocalyptic, Story Rich, Action RPG, Hack and Slash",game,Dying Light,False,17,False,"Jan 26, 2015",Techland,Techland,"Action, RPG","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Valve Anti-Cheat enabled, Includes level editor, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,True,True,87,372659,"First-person action survival game set in a post-apocalyptic open world overrun by flesh-hungry zombies. Roam a city devastated by a mysterious virus epidemic. Scavenge for supplies, craft weapons, and face hordes of the infected.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/239140/9d1b810b85ae46a0acbdfddf583ccbb81271183e/header.jpg?t=1779191279,https://dyinglightgame.com/?utm_source=Steam&amp;utm_medium=Link&amp;utm_campaign=Dying_Light,http://support.techland.pl/,support@techland.pl,"10,000,000 .. 20,000,000",0,0,488422,465163,23259,488422,0.9523792949539538,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:43.045311+00:00,,,,,,,,,
221100,DayZ,1497,True,True,False,narrative/protagonist-heavy,"Action, Adventure, Choose Your Own Adventure, FPS, First-Person, Horror, Open World, Sandbox, Shooter, Simulation, Survival, Survival Horror, Zombies",22,"Survival, Open World, Online Co-Op, Zombies, Multiplayer, Post-apocalyptic, Shooter, PvP, Massively Multiplayer, Action, FPS, Horror, Sandbox, Co-op, Survival Horror, Adventure, First-Person, Simulation, Atmospheric, Choose Your Own Adventure",game,DayZ,False,17,False,"Dec 13, 2018",Bohemia Interactive,Bohemia Interactive,"Action, Adventure, Massively Multiplayer","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Valve Anti-Cheat enabled",True,False,False,,382211,"How long can you survive a post-apocalyptic world? A land overrun with an infected &quot;zombie&quot; population, where you compete with other survivors for limited resources. Will you team up with strangers and stay strong together? Or play as a lone wolf to avoid betrayal? This is DayZ – this is your story.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/221100/header.jpg?t=1769695513,https://www.dayz.com,https://forums.dayz.com/,support@bohemia.net,"10,000,000 .. 20,000,000",0,0,462262,359162,103100,462262,0.7769663091493568,6,Mostly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:26.876502+00:00,,,,,,,,,
620,Portal 2,19,True,True,False,narrative/protagonist-heavy,"3D Platformer, Action, Action-Adventure, Adventure, FPS, Female Protagonist, First-Person, Platformer, Puzzle-Platformer, Story Rich",12,"Platformer, Puzzle, First-Person, Dark Humor, Story Rich, Puzzle-Platformer, Funny, Female Protagonist, 3D Platformer, Action-Adventure, Action, FPS, Co-op, Physics, Sci-fi, Level Editor, Science, Comedy, Atmospheric, Adventure",game,Portal 2,False,0,False,"Apr 18, 2011",Valve,Valve,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Workshop, Steam Workshop, Camera Comfort, Custom Volume Controls, Playable without Timed Input, Save Anytime, Stereo Sound, Surround Sound, Steam Cloud, Stats, Includes level editor, Commentary available, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",True,False,True,95,384828,The &quot;Perpetual Testing Initiative&quot; has been expanded to allow you to design co-op puzzles for you and your friends!,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/620/header.jpg?t=1745363004,http://www.thinkwithportals.com/,http://steamcommunity.com/app/620,,"5,000,000 .. 10,000,000",0,0,460660,454692,5968,460660,0.9870446750314764,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:05:16.296713+00:00,,,,,,,,,
108600,Project Zomboid,1123,True,True,False,RPG/character progression,"Adventure, Building, Open World, Open World Survival Craft, RPG, Sandbox, Simulation, Singleplayer, Survival, Survival Horror, Zombies",18,"Survival, Zombies, Open World, Multiplayer, Open World Survival Craft, Sandbox, Post-apocalyptic, Co-op, Crafting, Building, Indie, Simulation, RPG, Survival Horror, Realistic, Isometric, Singleplayer, 2D, Adventure, Early Access",game,Project Zomboid,False,0,False,"Nov 8, 2013",The Indie Stone,The Indie Stone,"Indie, RPG, Simulation, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Remote Play Together, Family Sharing",True,True,True,,344236,"Project Zomboid is the ultimate in zombie survival. Alone or in MP: you loot, build, craft, fight, farm and fish in a struggle to survive. A hardcore RPG skillset, a vast map, massively customisable sandbox and a cute tutorial raccoon await the unwary. So how will you die? All it takes is a bite..",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1777298596,http://www.projectzomboid.com,,support@theindiestone.com,"10,000,000 .. 20,000,000",0,0,453587,426534,27053,453587,0.9403576381157308,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:08.250965+00:00,,,,,,,,,
374320,DARK SOULS™ III,5727,True,False,False,action/adventure protagonist,Action,1,,game,DARK SOULS™ III,False,17,False,"Apr 11, 2016","FromSoftware, Inc.","FromSoftware, Inc., Bandai Namco Entertainment",Action,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Camera Comfort, Custom Volume Controls, Playable without Timed Input, Save Anytime, Stereo Sound, Surround Sound, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,False,False,89,276134,"Dark Souls continues to push the boundaries with the latest, ambitious chapter in the critically-acclaimed and genre-defining series. Prepare yourself and Embrace The Darkness!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/374320/header.jpg?t=1748630784,,https://www.bandainamcoent.com/support,,,,,436395,411692,24703,436395,0.9433930269595208,8,Very Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:04:23.722698+00:00,,,,,,,,,
377160,Fallout 4,5824,True,False,False,RPG/character progression,RPG,2,,game,Fallout 4,False,17,False,"Nov 9, 2015",Bethesda Game Studios,Bethesda Softworks,RPG,"Single-player, Steam Achievements, Full controller support, Playable without Timed Input, Save Anytime, Stereo Sound, Surround Sound, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,False,False,84,287474,"From Bethesda Game Studios, the award-winning creators of Starfield and The Elder Scrolls V: Skyrim, comes Fallout 4. A landmark in open-world RPG design and winner of over 200 ‘Best Of’ honors, including the DICE and BAFTA Game of the Year.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/377160/header.jpg?t=1764687456,http://www.fallout4.com,http://help.bethsoft.com/,,,,,425246,345182,80064,425246,0.8117230967487055,8,Very Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:04:33.808427+00:00,,,,,,,,,
275850,No Man's Sky,2565,True,True,False,systemic/player-role,"Action, Adventure, FPS, First-Person, Open World, Open World Survival Craft, Sandbox, Simulation, Singleplayer, Survival",15,"Open World, Open World Survival Craft, Space, Exploration, Sci-fi, Survival, Procedural Generation, Adventure, First-Person, Multiplayer, Sandbox, Singleplayer, Atmospheric, Crafting, Space Sim, Indie, Action, Simulation, FPS, VR",game,No Man's Sky,False,0,False,"Aug 12, 2016",Hello Games,Hello Games,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Adjustable Text Size, Camera Comfort, Chat Speech-to-text, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Save Anytime, Stereo Sound, Subtitle Options, Surround Sound, Steam Cloud, Remote Play on Tablet, Remote Play on TV, HDR available, Family Sharing",True,True,False,61,308284,No Man's Sky is a game about exploration and survival in an infinite procedurally generated universe.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/275850/dd8237b8ab283a8225a6ba3fc0dee7e1b135cbee/header_alt_assets_25.jpg?t=1779908213,http://www.no-mans-sky.com,http://www.no-mans-sky.com,support@hellogames.co.uk,"5,000,000 .. 10,000,000",0,0,409608,347779,61829,409608,0.8490532411476338,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:08:06.705898+00:00,,,,,,,,,
291550,Brawlhalla,2959,True,True,False,action/adventure protagonist,"2D Platformer, Action, Platformer, Singleplayer, e-sports",5,"Free to Play, Multiplayer, Fighting, 2D Fighter, 2D Platformer, Casual, Local Multiplayer, Co-op, Controller, Platformer, Action, Online Co-Op, Local Co-Op, Fantasy, 4 Player Local, Family Friendly, e-sports, Cartoony, Singleplayer, Indie",game,Brawlhalla,True,0,False,"Oct 17, 2017",Blue Mammoth Games,Ubisoft,"Action, Indie, Free To Play","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together",True,True,False,,2896,"An epic platform fighter for up to 8 players online or local. Try casual free-for-alls, ranked matches, or invite friends to a private room. And it's free! Play cross-platform with millions of players on PlayStation, Xbox, Nintendo Switch, iOS, Android &amp; Steam! Frequent updates. Over sixty Legends.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/291550/d45da3073a879997599862c460b14d4f0f98c5ae/header_alt_assets_8.jpg?t=1779901078,http://www.brawlhalla.com,http://www.brawlhalla.com/support,support@brawlhalla.com,"20,000,000 .. 50,000,000",0,0,407226,326348,80878,407226,0.8013928383747599,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:09:07.237727+00:00,,,,,,,,,
